experiment_family,orbit_unit_id,A_id,A_name,B_class,B_identity_or_perturbation_definition,segment_or_pass_id,evaluation_time,A_GP_ID,A_GP_EPOCH,A_GP_CREATION_DATE,element_age_hours,publication_age_hours,A_state_reconstruction_identity,B_state_reconstruction_identity,synthetic_construction_anchor_time,altitude_offset_km,phase_offset_s,inclination_offset_deg,physical_position_separation_km,physical_velocity_separation_km_s,delta_R_km,delta_T_km,delta_N_km,orbit_score_vector_R_km,orbit_score_vector_T_km,orbit_score_vector_N_km,freshness_bin,orbit_support_status,D2,c95,c99,rho95,rho99,orbit_decision,rtn_orthonormality_error,sign_mapping_error_km,future_publication_violation,SupGP_operational_use,orbit_scoring_status,planned_observation_rows,completed_observation_rows,condition_count,n_realizations,n_accept,n_reject,n_verifier_defer,controlled_observation_acceptance_fraction,endpoint_interpretation
controlled_altitude_difference_synthetic_B,orbit_unit_eacec38fa468e5d1be8f8cc0,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65410_20260311T110240Z:segment:3,2026-03-11T11:06:09.500000Z,315555532,2026-03-10T17:24:38.025504,2026-03-11T02:43:10,17.69207624888889,8.383194444444445,CAUSAL_GP:65410:315555532,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T11:06:10Z,5.0,0.0,0.0,5.0015096797844745,0.005034087732424672,5.001507376490926,0.004799987219308854,2.7111917648703354e-06,-5.001507376490926,-0.004799987219308854,-2.7111917648703354e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,1019.3295271689258,29.005502435074128,1099.4845501122445,5.928121634095868,0.962859094544289,AMBIGUOUS,1.1102230246251565e-16,0.0,0,0,SCORED,60,60,3,60,55,5,0,0.9166666666666666,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_ec32017e35d7ebe6cfe1de8c,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+20km,same_tle_65410_20260310T064015Z:segment:3,2026-03-10T06:43:44.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,14.385793377777778,2.98375,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:43:45Z,20.0,0.0,0.0,19.997921798320746,0.013409540432355085,19.99791412140299,0.017522692221024094,-5.861738294754559e-07,-19.99791412140299,-0.017522692221024094,5.861738294754559e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,16432.336925073116,29.005502435074128,1099.4845501122445,23.80178177846192,3.8659399159318895,ORBIT_DISTINCT,4.440892098500626e-16,0.0,0,0,SCORED,60,60,3,60,24,36,0,0.4,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_ee1ef47153ddcdffcc5ead79,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65686_20260312T121505Z:segment:2,2026-03-12T12:17:34.500000Z,315682814,2026-03-11T21:55:43.056192,2026-03-12T07:26:32,14.364289946666668,4.850694444444445,CAUSAL_GP:65686:315682814,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T12:17:35Z,10.0,0.0,0.0,9.997009368164804,0.009527712426061912,9.997005059402628,0.009281672928899365,-8.417119490289338e-07,-9.997005059402628,-0.009281672928899365,8.417119490289338e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,4094.9618065161535,29.005502435074128,1099.4845501122445,11.881868219784137,1.9298802524217744,ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,45,15,0,0.75,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_ef23ec54c095dcfa8cbdb58d,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_44714_20260311T034020Z:segment:3,2026-03-11T03:43:49.500000Z,315542230,2026-03-10T16:27:18.322272,2026-03-11T02:43:10,11.275327146666667,1.0109722222222222,CAUSAL_GP:44714:315542230,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T03:43:50Z,-1.0,0.0,0.0,1.0020746092270192,0.004275686955801719,-1.0020746082748906,-4.3681959314978425e-05,-3.0744143708627547e-07,1.0020746082748906,4.3681959314978425e-05,3.0744143708627547e-07,9-12 h,WITHIN_CALIBRATED_SUPPORT,45.73583353744297,31.32749048335574,948.5696084793932,1.2082741824905596,0.2195804628778661,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,57,3,0,0.95,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f175ac7280db202bdf91b4d9,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+0km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,20.891348933333333,9.489305555555555,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:14:05Z,0.0,0.0,0.0,0.0031352111621861783,0.006266780079050254,0.003012352005244321,0.0008690649568817893,3.244798511317518e-06,-0.003012352005244321,-0.0008690649568817893,-3.244798511317518e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,0.43622232012930506,37.65263471646583,1467.668474883233,0.10763567932140235,0.01724010707221904,NOT_ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,0,0,0,0,,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f262af9cd51c838b886535c0,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65421_20260310T064225Z:segment:3,2026-03-10T06:45:54.500000Z,315434193,2026-03-09T17:56:44.636640,2026-03-10T03:44:43,12.81940648888889,3.019861111111111,CAUSAL_GP:65421:315434193,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:45:55Z,100.0,0.0,0.0,99.99773146560068,0.05699182401811363,99.99769604344604,0.0841680994092151,-6.566747572378517e-07,-99.99769604344604,-0.0841680994092151,6.566747572378517e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,411808.33151320205,29.005502435074128,1099.4845501122445,119.1536548091567,19.353209543023357,ORBIT_DISTINCT,1.1102230246251565e-16,0.0,0,0,SCORED,60,60,3,60,4,56,0,0.06666666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f4a8af8c9fcc0f83153fb0c1,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+50km,same_tle_65410_20260312T085425Z:segment:3,2026-03-12T08:57:54.500000Z,315679831,2026-03-11T16:54:40.030272,2026-03-12T03:14:55,16.054019368888888,5.716527777777777,CAUSAL_GP:65410:315679831,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T08:57:55Z,50.0,0.0,0.0,49.99998781869556,0.02878617522782359,49.999969948937675,0.04227262745984883,1.311129580017223e-06,-49.999969948937675,-0.04227262745984883,-1.311129580017223e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,102898.13487188614,29.005502435074128,1099.4845501122445,59.561215907769125,9.674069116440812,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,31,29,0,0.5166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f517b55e1bfd9d97799d784d,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65421_20260310T064225Z:segment:3,2026-03-10T06:45:54.500000Z,315434193,2026-03-09T17:56:44.636640,2026-03-10T03:44:43,12.81940648888889,3.019861111111111,CAUSAL_GP:65421:315434193,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:45:55Z,-20.0,0.0,0.0,20.00230979609156,0.010576328763087745,-20.00230346500811,-0.015914538780065435,-5.77604552631783e-07,20.00230346500811,0.015914538780065435,5.77604552631783e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,16533.64059102197,29.005502435074128,1099.4845501122445,23.875036817000545,3.8778381670865945,ORBIT_DISTINCT,1.1102230246251565e-16,0.0,0,0,SCORED,60,60,3,60,37,23,0,0.6166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f54f14ed6d02c1622463a939,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264,2026-03-12T03:14:55,16.03049464888889,1.6040277777777778,CAUSAL_GP:44714:315665530,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T04:51:10Z,-10.0,0.0,0.0,10.001030300976034,0.00481532536011695,-10.001027291589018,-0.0077584748329179165,8.222005947189359e-07,10.001027291589018,0.0077584748329179165,-8.222005947189359e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,4145.306987340639,29.005502435074128,1099.4845501122445,11.954685431997595,1.941707390821876,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,40,20,0,0.6666666666666666,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f65e2cf4373218fe8d405b19,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640,2026-03-10T03:44:43,19.326350933333334,9.526805555555555,CAUSAL_GP:65421:315434193,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:16:20Z,-20.0,0.0,0.0,19.997059674381823,0.010910246962957665,-19.997053467534833,-0.015755549158345872,3.3976574869143406e-06,19.997053467534833,0.015755549158345872,-3.3976574869143406e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,22547.378194315515,37.65263471646583,1467.668474883233,24.470922364460254,3.9195304417553594,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,30,30,0,0.5,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f75142c140f26e47536c9211,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_65409_20260310T064055Z:segment:3,2026-03-10T06:44:24.500000Z,315434187,2026-03-09T17:55:17.144544,2026-03-10T03:44:43,12.818709848888888,2.994861111111111,CAUSAL_GP:65409:315434187,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:44:25Z,1.0,0.0,0.0,0.997897652076412,0.004739477354377902,0.9978962922866985,0.0016473796581567002,-5.808608944390947e-07,-0.9978962922866985,-0.0016473796581567002,5.808608944390947e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,39.00256411763205,29.005502435074128,1099.4845501122445,1.1595951316121924,0.1883440974018356,AMBIGUOUS,4.440892098500626e-16,0.0,0,0,SCORED,60,60,3,60,53,7,0,0.8833333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f805d5b61ca4cfca3a955175,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+50km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,20.891348933333333,9.489305555555555,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:14:05Z,50.0,0.0,0.0,50.003030372076005,0.03008182258749259,50.00301222042236,0.04260604460337447,3.2414834549854277e-06,-50.00301222042236,-0.04260604460337447,-3.2414834549854277e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,141631.34035202223,37.65263471646583,1467.668474883233,61.331275544154785,9.823487564004736,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,25,35,0,0.4166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f84f1efb7d163b286ce19e8f,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+50km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216,2026-03-11T07:06:59,15.988325217777778,7.300138888888889,CAUSAL_GP:65686:315558516,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T14:25:00Z,50.0,0.0,0.0,49.99849107015223,0.029269983148252018,49.99847305992177,0.04243781766943755,-6.002589358899968e-08,-49.99847305992177,-0.04243781766943755,6.002589358899968e-08,12-18 h,WITHIN_CALIBRATED_SUPPORT,102891.9812351964,29.005502435074128,1099.4845501122445,59.55943490579152,9.673779842020112,ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,0,60,0,0.0,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_f864f3a55db3aebbd328da35,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65421_20260310T064225Z:segment:3,2026-03-10T06:45:54.500000Z,315434193,2026-03-09T17:56:44.636640,2026-03-10T03:44:43,12.81940648888889,3.019861111111111,CAUSAL_GP:65421:315434193,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:45:55Z,10.0,0.0,0.0,9.99770076906612,0.008567261728802924,9.997696547391968,0.009187711994617764,-5.974280448128866e-07,-9.997696547391968,-0.009187711994617764,5.974280448128866e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,4095.5287366246885,29.005502435074128,1099.4845501122445,11.882690688469395,1.93001383966955,ORBIT_DISTINCT,1.1102230246251565e-16,0.0,0,0,SCORED,60,60,3,60,40,20,0,0.6666666666666666,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_fb0987713d7a9c1a3b876327,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616,2026-03-10T09:52:28,12.798320106666665,3.4184722222222224,CAUSAL_GP:65686:315485957,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:17:35Z,100.0,0.0,0.0,99.99724825342057,0.05733593534673799,99.99721272249673,0.08429702224816893,-9.487025067755894e-07,-99.99721272249673,-0.08429702224816893,9.487025067755894e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,411804.3652536874,29.005502435074128,1099.4845501122445,119.15308100404052,19.35311634428205,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,19,41,0,0.31666666666666665,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_fbd230b18b770a392150acc8,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,20.891348933333333,9.489305555555555,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:14:05Z,-20.0,0.0,0.0,19.996993962429187,0.011175471206346719,-19.9969876663878,-0.015868325463582522,3.2461517438520104e-06,19.9969876663878,0.015868325463582522,-3.2461517438520104e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,22547.23274431743,37.65263471646583,1467.668474883233,24.47084343507608,3.9195177995623345,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,22,38,0,0.36666666666666664,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_fc2be0f78ba29517352cb455,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_44714_20260310T023440Z:segment:2,2026-03-10T02:37:09.500000Z,315393241,2026-03-09T13:49:15.828096,2026-03-09T22:56:35,12.798242195555556,3.67625,CAUSAL_GP:44714:315393241,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T02:37:10Z,-2.0,0.0,0.0,2.0029176703940306,0.0059072123511980405,-2.002917564845286,-0.0006502383793391964,-9.643219620603105e-07,2.002917564845286,0.0006502383793391964,9.643219620603105e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,170.33219667299377,29.005502435074128,1099.4845501122445,2.4233055517658455,0.3935988384511742,AMBIGUOUS,2.6059418842835023e-17,0.0,0,0,SCORED,60,60,3,60,51,9,0,0.85,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_fd0702e42070377deca0dde9,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-100km,same_tle_65410_20260311T110240Z:segment:3,2026-03-11T11:06:09.500000Z,315555532,2026-03-10T17:24:38.025504,2026-03-11T02:43:10,17.69207624888889,8.383194444444445,CAUSAL_GP:65410:315555532,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T11:06:10Z,-100.0,0.0,0.0,99.99852786552707,0.055209579643990744,-99.99849313681709,-0.08334049755885786,2.7334937158229877e-06,99.99849313681709,0.08334049755885786,-2.7334937158229877e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,412285.33038707095,29.005502435074128,1099.4845501122445,119.22264286253395,19.364414740674352,ORBIT_DISTINCT,1.1102230246251565e-16,0.0,0,0,SCORED,60,60,3,60,0,60,0,0.0,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_fd89f96073695c2e0801cc9a,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264,2026-03-12T03:14:55,16.03049464888889,1.6040277777777778,CAUSAL_GP:44714:315665530,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T04:51:10Z,5.0,0.0,0.0,4.998975008671748,0.004512520510878644,4.9989727111385465,0.0047927670690049995,8.146018819488177e-07,-4.9989727111385465,-0.0047927670690049995,-8.146018819488177e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,1018.2911105150135,29.005502435074128,1099.4845501122445,5.925101301294417,0.9623685251724154,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,56,4,0,0.9333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_fe1c2f67a0ab0e4ccdd3d248,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65409_20260310T113340Z:segment:3,2026-03-10T11:37:09.500000Z,315434187,2026-03-09T17:55:17.144544,2026-03-10T03:44:43,17.697876515555556,7.874027777777778,CAUSAL_GP:65409:315434187,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T11:37:10Z,100.0,0.0,0.0,100.00192218164425,0.056426881275909696,100.00188698104061,0.08390622625973165,2.7177615109508224e-06,-100.00188698104061,-0.08390622625973165,-2.7177615109508224e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,411842.82371122425,29.005502435074128,1099.4845501122445,119.15864473418651,19.354020018076437,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,0,60,0,0.0,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_fe7b7eab56414a44d6546ae1,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_65410_20260310T064015Z:segment:3,2026-03-10T06:43:44.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,14.385793377777778,2.98375,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:43:45Z,-50.0,0.0,0.0,50.0021028640682,0.026738876925941877,-50.00208598048763,-0.04109049500052997,-5.401038727370633e-07,50.00208598048763,0.04109049500052997,5.401038727370633e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,103142.05688138034,29.005502435074128,1099.4845501122445,59.6317696247118,9.685528612754355,ORBIT_DISTINCT,4.440892098500626e-16,0.0,0,0,SCORED,60,60,3,60,4,56,0,0.06666666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_ff8ffce59c2c487be0a13bc6,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640,2026-03-10T03:44:43,19.326350933333334,9.526805555555555,CAUSAL_GP:65421:315434193,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:16:20Z,1.0,0.0,0.0,1.0029482016266038,0.006409128683798665,1.0029465504104516,0.0018199324923431348,3.3967540633561555e-06,-1.0029465504104516,-0.0018199324923431348,-3.3967540633561555e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,61.076293860163666,37.65263471646583,1467.668474883233,1.2736164285859655,0.20399633036359963,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,48,12,0,0.8,conditional verifier acceptance fraction under the controlled observation model
same_pair_multi_pass_real_TLE,orbit_unit_0fa0c88af6002789eff58049,65421,,REAL_B,47749,same_tle_65421_20260312T085635Z_segment_3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944,2026-03-12T03:14:55,19.18808696,5.752638888888889,CAUSAL_GP:65421:315679337,STATIC_TLE:data/tle/starlink_tle.txt:47749,,0.0,0.0,0.0,10373.192666562934,11.217790286565354,-7850.545331308396,5931.763628550017,-3284.241823270342,7850.545331308396,-5931.763628550017,3284.241823270342,18-24 h,WITHIN_CALIBRATED_SUPPORT,3074221108.235994,37.65263471646583,1467.668474883233,9035.867722162744,1447.2833543915622,ORBIT_DISTINCT,1.1102230246251565e-16,0.0,0,0,SCORED,60,60,3,60,5,55,0,0.08333333333333333,conditional verifier acceptance fraction under the controlled observation model
same_pair_multi_pass_real_TLE,orbit_unit_10dd809845b1848248e8de75,65686,,REAL_B,47749,same_tle_65686_20260312T121505Z_segment_2,2026-03-12T12:17:34.500000Z,315682814,2026-03-11T21:55:43.056192,2026-03-12T07:26:32,14.364289946666668,4.850694444444445,CAUSAL_GP:65686:315682814,STATIC_TLE:data/tle/starlink_tle.txt:47749,,0.0,0.0,0.0,10453.28520921759,7.484072577469331,-7970.5980873911285,-453.91367804260335,-6747.940438934677,7970.5980873911285,453.91367804260335,6747.940438934677,12-18 h,WITHIN_CALIBRATED_SUPPORT,3986637594.636596,29.005502435074128,1099.4845501122445,11723.65912771299,1904.1835692997302,ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,0,60,0,0.0,conditional verifier acceptance fraction under the controlled observation model
same_pair_multi_pass_real_TLE,orbit_unit_1a49b921647bcac4749396b5,65421,,REAL_B,65686,same_tle_65421_20260312T085635Z_segment_3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944,2026-03-12T03:14:55,19.18808696,5.752638888888889,CAUSAL_GP:65421:315679337,STATIC_TLE:data/tle/starlink_tle.txt:65686,,0.0,0.0,0.0,4787.385844525175,8.093294296005842,-1669.535178721586,3166.7737885649394,-3178.5624554866254,1669.535178721586,-3166.7737885649394,3178.5624554866254,18-24 h,WITHIN_CALIBRATED_SUPPORT,351121071.0359233,37.65263471646583,1467.668474883233,3053.7308798451927,489.1189210695537,ORBIT_DISTINCT,1.1102230246251565e-16,0.0,0,0,SCORED,60,60,3,60,0,60,0,0.0,conditional verifier acceptance fraction under the controlled observation model
same_pair_multi_pass_real_TLE,orbit_unit_3c0b21fd95defda7027c3f78,65409,,REAL_B,47383,same_tle_65409_20260310T064055Z_segment_3,2026-03-10T06:44:24.500000Z,315434187,2026-03-09T17:55:17.144544,2026-03-10T03:44:43,12.818709848888888,2.994861111111111,CAUSAL_GP:65409:315434187,STATIC_TLE:data/tle/starlink_tle.txt:47383,,0.0,0.0,0.0,9037.719909397818,15.199011916549294,-5965.6578383005635,-1103.3047890174694,6698.807823753407,5965.6578383005635,1103.3047890174694,-6698.807823753407,12-18 h,WITHIN_CALIBRATED_SUPPORT,4249521257.2244825,29.005502435074128,1099.4845501122445,12104.024850225474,1965.963441201753,ORBIT_DISTINCT,4.440892098500626e-16,0.0,0,0,SCORED,60,60,3,60,0,60,0,0.0,conditional verifier acceptance fraction under the controlled observation model
same_pair_multi_pass_real_TLE,orbit_unit_4338539a1e1193e95fa38af5,65409,,REAL_B,47383,same_tle_65409_20260311T092530Z_segment_3,2026-03-11T09:28:59.500000Z,315556031,2026-03-10T20:33:19.547136,2026-03-11T02:43:10,12.927764684444444,6.76375,CAUSAL_GP:65409:315556031,STATIC_TLE:data/tle/starlink_tle.txt:47383,,0.0,0.0,0.0,10508.370500764097,13.97532939898926,-8062.597437847036,-3687.4458422604407,5641.198126014338,8062.597437847036,3687.4458422604407,-5641.198126014338,12-18 h,WITHIN_CALIBRATED_SUPPORT,4948839234.870971,29.005502435074128,1099.4845501122445,13062.054050460256,2121.568738329861,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,21,39,0,0.35,conditional verifier acceptance fraction under the controlled observation model
